CVE_INEGI,CVE_ENT,CVE_MUN,NOM_ENT,NOM_MUN,Tarifa,Consumo 2010,Consumo 2011,Consumo 2012,Consumo 2013,Consumo 2014,Consumo 2015,Consumo 2016,Usuarios 2010,Usuarios 2011,Usuarios 2012,Usuarios 2013,Usuarios 2014,Usuarios 2015,Usuarios 2016
21152.0,21,152,Puebla                                            ,Soltepec                                          ,DAC,59765.0,17280.0,14641.0,27559.0,18914.0,7304.0,10330.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0
21153.0,21,153,Puebla                                            ,Tecali de Herrera                                 ,1,4889375.0,4955011.0,5029939.0,5160839.0,5208124.0,5341734.0,5128043.0,4815.0,4974.0,5133.0,5263.0,5416.0,5531.0,5723.0
21153.0,21,153,Puebla                                            ,Tecali de Herrera                                 ,DAC,73387.0,80207.0,94434.0,106654.0,106549.0,111503.0,86784.0,22.0,16.0,25.0,28.0,20.0,27.0,21.0
21154.0,21,154,Puebla                                            ,Tecamachalco                                      ,1,18008097.0,18775523.0,19247326.0,19870446.0,20775052.0,20696862.0,20448327.0,17832.0,18397.0,19125.0,19726.0,20444.0,21125.0,21769.0
21154.0,21,154,Puebla                                            ,Tecamachalco                                      ,DAC,350982.0,361067.0,308892.0,296897.0,280317.0,326518.0,327154.0,101.0,82.0,72.0,75.0,61.0,85.0,78.0
21155.0,21,155,Puebla                                            ,Tecomatlan                                        ,1,1658252.0,1721041.0,1783250.0,1784902.0,1847278.0,1897875.0,1953894.0,1831.0,1866.0,1938.0,1989.0,2035.0,2078.0,2102.0
21155.0,21,155,Puebla                                            ,Tecomatlan                                        ,DAC,77644.0,64194.0,68802.0,73800.0,56806.0,52411.0,84443.0,13.0,15.0,12.0,18.0,14.0,12.0,23.0
21156.0,21,156,Puebla                                            ,Tehuacan                                          ,1,79477578.0,82581221.0,83306001.0,87052489.0,88298934.0,90461615.0,92617117.0,76003.0,79254.0,81392.0,83571.0,86020.0,89214.0,91757.0
21156.0,21,156,Puebla                                            ,Tehuacan                                          ,DAC,3200017.0,2957356.0,2688848.0,2583407.0,2250870.0,2242327.0,2095978.0,697.0,633.0,580.0,578.0,501.0,528.0,493.0
21157.0,21,157,Puebla                                            ,Tehuitzingo                                       ,1,3423554.0,3499195.0,3581622.0,3531231.0,3570194.0,3515506.0,3597327.0,3616.0,3703.0,3793.0,3854.0,3940.0,4056.0,4200.0
21157.0,21,157,Puebla                                            ,Tehuitzingo                                       ,DAC,116056.0,78592.0,75433.0,67966.0,58828.0,61384.0,63163.0,28.0,20.0,17.0,16.0,17.0,23.0,18.0
21158.0,21,158,Puebla                                            ,Tenampulco                                        ,1,1140222.0,1157367.0,1457370.0,1493400.0,1530683.0,1592541.0,1563002.0,1365.0,1383.0,1753.0,1784.0,1812.0,1882.0,1945.0
21158.0,21,158,Puebla                                            ,Tenampulco                                        ,DAC,25658.0,34845.0,30960.0,45102.0,20590.0,21285.0,41541.0,7.0,11.0,7.0,9.0,6.0,11.0,11.0
21159.0,21,159,Puebla                                            ,Teopantlan                                        ,1,952428.0,920159.0,899258.0,893067.0,871103.0,867882.0,878776.0,1140.0,1146.0,1160.0,1174.0,1186.0,1207.0,1258.0
21159.0,21,159,Puebla                                            ,Teopantlan                                        ,DAC,11937.0,12979.0,22839.0,12979.0,11426.0,17474.0,19310.0,4.0,6.0,3.0,3.0,2.0,4.0,5.0
21160.0,21,160,Puebla                                            ,Teotlalco                                         ,1A,703370.0,740231.0,784523.0,763415.0,751103.0,789534.0,763023.0,753.0,771.0,790.0,788.0,802.0,829.0,861.0
21160.0,21,160,Puebla                                            ,Teotlalco                                         ,DAC,11067.0,3801.0,1276.0,618.0,11551.0,10568.0,18906.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0
21161.0,21,161,Puebla                                            ,Tepanco de Lopez                                  ,1,4583163.0,4724264.0,4719431.0,4369243.0,5131402.0,5197239.0,5241607.0,4632.0,4789.0,4910.0,5088.0,5251.0,5496.0,5709.0
21161.0,21,161,Puebla                                            ,Tepanco de Lopez                                  ,DAC,80021.0,57072.0,70103.0,73628.0,75302.0,92053.0,63024.0,16.0,12.0,18.0,27.0,15.0,20.0,18.0
21162.0,21,162,Puebla                                            ,Tepango de Rodriguez                              ,1,423414.0,403363.0,421785.0,403486.0,421045.0,391553.0,354437.0,717.0,710.0,739.0,750.0,762.0,874.0,879.0
21162.0,21,162,Puebla                                            ,Tepango de Rodriguez                              ,DAC,7086.0,7461.0,8075.0,20440.0,8759.0,17436.0,8169.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0
21163.0,21,163,Puebla                                            ,Tepatlaxco de Hidalgo                             ,1,3625818.0,3721285.0,3816960.0,3791762.0,3814950.0,3676393.0,3900546.0,3502.0,3560.0,3681.0,3733.0,3815.0,3968.0,4112.0
21163.0,21,163,Puebla                                            ,Tepatlaxco de Hidalgo                             ,DAC,56126.0,42341.0,48889.0,80456.0,110806.0,76523.0,70544.0,12.0,11.0,14.0,14.0,11.0,14.0,16.0
21164.0,21,164,Puebla                                            ,Tepeaca                                           ,1,17588471.0,17937849.0,18160458.0,18659894.0,19154793.0,19502493.0,19295526.0,16153.0,16523.0,17108.0,17730.0,18246.0,18896.0,19686.0
21164.0,21,164,Puebla                                            ,Tepeaca                                           ,DAC,638024.0,739246.0,635304.0,469518.0,387161.0,413195.0,412502.0,158.0,154.0,120.0,103.0,98.0,104.0,104.0
21165.0,21,165,Puebla                                            ,Tepemaxalco                                       ,1,184276.0,169645.0,174522.0,190497.0,192009.0,155573.0,187771.0,228.0,226.0,226.0,234.0,235.0,182.0,238.0
21165.0,21,165,Puebla                                            ,Tepemaxalco                                       ,DAC,0.0,3522.0,0.0,1684.0,511.0,2159.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
21166.0,21,166,Puebla                                            ,Tepeojuma                                         ,1,2604063.0,2592025.0,2643624.0,2720221.0,2757038.0,2843315.0,3045882.0,2429.0,2461.0,2548.0,2602.0,2662.0,2771.0,2825.0
21166.0,21,166,Puebla                                            ,Tepeojuma                                         ,DAC,118170.0,114915.0,93206.0,94589.0,70610.0,86984.0,100460.0,23.0,28.0,23.0,19.0,17.0,27.0,25.0
21167.0,21,167,Puebla                                            ,Tepetzintla                                       ,1,876979.0,874481.0,934914.0,884862.0,874052.0,836179.0,701557.0,1524.0,1502.0,1532.0,1585.0,1597.0,1625.0,1724.0
21167.0,21,167,Puebla                                            ,Tepetzintla                                       ,DAC,16253.0,39652.0,4094.0,1687.0,1075.0,82.0,659.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
21168.0,21,168,Puebla                                            ,Tepexco                                           ,1,1165896.0,1205740.0,1267861.0,1293558.0,1346611.0,1382942.0,1369690.0,1316.0,1420.0,1433.0,1470.0,1501.0,1564.0,1608.0
21168.0,21,168,Puebla                                            ,Tepexco                                           ,DAC,20357.0,20373.0,27630.0,29371.0,30620.0,34902.0,24205.0,5.0,6.0,5.0,4.0,8.0,7.0,4.0
21169.0,21,169,Puebla                                            ,Tepexi de Rodriguez                               ,1,4404024.0,4458639.0,4493359.0,4527628.0,4544508.0,4620691.0,4467334.0,5441.0,5528.0,5707.0,5799.0,5921.0,6200.0,6367.0
21169.0,21,169,Puebla                                            ,Tepexi de Rodriguez                               ,DAC,67737.0,79228.0,87322.0,62715.0,44935.0,48458.0,45832.0,16.0,17.0,11.0,12.0,13.0,10.0,17.0
21170.0,21,170,Puebla                                            ,Tepeyahualco                                      ,1,3411886.0,3600305.0,3518160.0,3517370.0,3588029.0,3599781.0,3489519.0,3665.0,3764.0,3900.0,4029.0,4147.0,4272.0,4383.0
21170.0,21,170,Puebla                                            ,Tepeyahualco                                      ,DAC,72679.0,45373.0,32058.0,36909.0,33739.0,34114.0,36861.0,15.0,12.0,8.0,8.0,7.0,9.0,9.0
21171.0,21,171,Puebla                                            ,Tepeyahualco de Cuauhtemoc                        ,1,889523.0,908429.0,903578.0,942699.0,967762.0,994822.0,992110.0,880.0,916.0,933.0,954.0,989.0,1017.0,1066.0
21171.0,21,171,Puebla                                            ,Tepeyahualco de Cuauhtemoc                        ,DAC,20616.0,15453.0,23810.0,12530.0,16253.0,39169.0,42471.0,8.0,5.0,5.0,2.0,4.0,15.0,11.0
21172.0,21,172,Puebla                                            ,Tetela de Ocampo                                  ,1,4596143.0,4721345.0,4777698.0,4736757.0,4807279.0,4629033.0,4378159.0,6495.0,6509.0,6657.0,6953.0,7177.0,7413.0,7567.0
21172.0,21,172,Puebla                                            ,Tetela de Ocampo                                  ,DAC,79754.0,104245.0,79496.0,59175.0,67888.0,57360.0,126613.0,25.0,22.0,17.0,16.0,15.0,15.0,12.0
21173.0,21,173,Puebla                                            ,Teteles de Avila Castillo                         ,1,1311398.0,1269567.0,1318816.0,1317385.0,1468664.0,1575303.0,1535546.0,1385.0,1414.0,1486.0,1527.0,1807.0,1863.0,1891.0
21173.0,21,173,Puebla                                            ,Teteles de Avila Castillo                         ,DAC,29259.0,42284.0,21794.0,22785.0,32218.0,45665.0,51293.0,8.0,9.0,8.0,8.0,10.0,10.0,15.0
21174.0,21,174,Puebla                                            ,Teziutlan                                         ,1,25503433.0,25383271.0,26124448.0,27129102.0,27486022.0,28024991.0,27977880.0,25226.0,25946.0,26409.0,27254.0,28154.0,28833.0,29359.0
21174.0,21,174,Puebla                                            ,Teziutlan                                         ,DAC,1324362.0,1323406.0,1104167.0,1168516.0,1142571.0,1106767.0,1144743.0,267.0,237.0,238.0,277.0,236.0,248.0,248.0
21175.0,21,175,Puebla                                            ,Tianguismanalco                                   ,1,2468290.0,2542620.0,2806679.0,2620104.0,2686367.0,2810768.0,2669886.0,2668.0,2790.0,2886.0,2967.0,3028.0,3117.0,3203.0
21175.0,21,175,Puebla                                            ,Tianguismanalco                                   ,DAC,35491.0,20849.0,19253.0,18146.0,25340.0,26024.0,31104.0,7.0,6.0,4.0,7.0,7.0,6.0,7.0
21176.0,21,176,Puebla                                            ,Tilapa                                            ,1,2588513.0,2627646.0,2684320.0,2793888.0,2851238.0,2835682.0,2719568.0,2427.0,2504.0,2592.0,2688.0,2773.0,2851.0,2939.0
21176.0,21,176,Puebla                                            ,Tilapa                                            ,DAC,51454.0,64422.0,60279.0,60043.0,49379.0,52289.0,43114.0,15.0,23.0,17.0,9.0,19.0,14.0,10.0
21177.0,21,177,Puebla                                            ,Tlacotepec de Benito Juarez                       ,1,9294098.0,9648019.0,9619796.0,9726741.0,10061183.0,10197097.0,10200436.0,10836.0,11221.0,11553.0,11919.0,12228.0,12638.0,13095.0
21177.0,21,177,Puebla                                            ,Tlacotepec de Benito Juarez                       ,DAC,105663.0,107250.0,102880.0,93351.0,129806.0,109196.0,169323.0,26.0,35.0,23.0,24.0,22.0,36.0,51.0
21178.0,21,178,Puebla                                            ,Tlacuilotepec                                     ,1,1485227.0,1698876.0,1711124.0,1655893.0,1673469.0,1629761.0,1529436.0,2665.0,2769.0,2755.0,2821.0,2903.0,2981.0,2981.0
21178.0,21,178,Puebla                                            ,Tlacuilotepec                                     ,DAC,25080.0,12598.0,13951.0,8606.0,8230.0,7666.0,7733.0,6.0,4.0,5.0,2.0,4.0,1.0,1.0
21179.0,21,179,Puebla                                            ,Tlachichuca                                       ,1,5646491.0,5653353.0,5546553.0,5511412.0,5609367.0,5671452.0,5568900.0,5676.0,5810.0,5854.0,5971.0,6151.0,6374.0,6511.0
21179.0,21,179,Puebla                                            ,Tlachichuca                                       ,DAC,65619.0,175379.0,35373.0,44737.0,67385.0,30334.0,37964.0,21.0,14.0,6.0,12.0,10.0,9.0,5.0
21180.0,21,180,Puebla                                            ,Tlahuapan                                         ,1,7880088.0,8250684.0,8089214.0,8009865.0,8282565.0,8676110.0,8877818.0,7728.0,8004.0,8218.0,8447.0,8677.0,9056.0,9426.0
21180.0,21,180,Puebla                                            ,Tlahuapan                                         ,DAC,317966.0,280791.0,275022.0,342435.0,254475.0,358367.0,394948.0,69.0,57.0,68.0,74.0,69.0,74.0,80.0
21181.0,21,181,Puebla                                            ,Tlaltenango                                       ,1,1402300.0,1411412.0,1472216.0,1512095.0,1509847.0,1548382.0,1638766.0,1243.0,1292.0,1322.0,1361.0,1412.0,1454.0,1527.0
21181.0,21,181,Puebla                                            ,Tlaltenango                                       ,DAC,32686.0,28358.0,23392.0,27335.0,26614.0,30875.0,24286.0,8.0,7.0,7.0,9.0,7.0,7.0,7.0
21182.0,21,182,Puebla                                            ,Tlanepantla                                       ,1,990315.0,1017115.0,1014110.0,1038583.0,1065186.0,1106180.0,1096677.0,892.0,910.0,945.0,975.0,996.0,1041.0,1095.0
21182.0,21,182,Puebla                                            ,Tlanepantla                                       ,DAC,50497.0,43518.0,46812.0,35133.0,27856.0,36325.0,19188.0,14.0,13.0,10.0,7.0,6.0,10.0,5.0
21183.0,21,183,Puebla                                            ,Tlaola                                            ,1,579776.0,786582.0,996242.0,924820.0,1114305.0,952067.0,1189433.0,1595.0,1522.0,1593.0,1807.0,1890.0,2133.0,2734.0
21183.0,21,183,Puebla                                            ,Tlaola                                            ,DAC,29154.0,4019.0,1376.0,14554.0,28740.0,18287.0,4900.0,2.0,0.0,0.0,3.0,3.0,1.0,2.0
21184.0,21,184,Puebla                                            ,Tlapacoya                                         ,1,173135.0,216407.0,202362.0,142278.0,139861.0,109177.0,68802.0,405.0,336.0,296.0,249.0,229.0,194.0,163.0
21184.0,21,184,Puebla                                            ,Tlapacoya                                         ,DAC,0.0,0.0,0.0,870.0,457.0,3057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21185.0,21,185,Puebla                                            ,Tlapanala                                         ,1,2252389.0,2328105.0,2319055.0,2481528.0,2563678.0,2623153.0,2723079.0,2203.0,2233.0,2325.0,2384.0,2487.0,2560.0,2608.0
21185.0,21,185,Puebla                                            ,Tlapanala                                         ,DAC,102795.0,74088.0,61473.0,78233.0,68439.0,49243.0,104046.0,28.0,16.0,22.0,19.0,24.0,11.0,23.0
21186.0,21,186,Puebla                                            ,Tlatlauquitepec                                   ,1,10644954.0,10882552.0,11179672.0,11223423.0,11164936.0,11229942.0,10787375.0,12593.0,12872.0,13212.0,13458.0,13753.0,14243.0,14542.0
21186.0,21,186,Puebla                                            ,Tlatlauquitepec                                   ,DAC,243159.0,272226.0,208447.0,199371.0,149251.0,147480.0,225427.0,48.0,45.0,32.0,40.0,30.0,43.0,55.0
21187.0,21,187,Puebla                                            ,Tlaxco                                            ,1,713613.0,538571.0,574485.0,554131.0,508944.0,562270.0,610967.0,954.0,968.0,974.0,955.0,998.0,1033.0,1073.0
21187.0,21,187,Puebla                                            ,Tlaxco                                            ,DAC,3685.0,10898.0,10733.0,16586.0,7440.0,10042.0,5580.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0
21188.0,21,188,Puebla                                            ,Tochimilco                                        ,1,3018835.0,3065423.0,3124342.0,3139243.0,3294525.0,3253956.0,3254197.0,3627.0,3748.0,3976.0,3943.0,4196.0,4404.0,4441.0
21188.0,21,188,Puebla                                            ,Tochimilco                                        ,DAC,70490.0,20196.0,20434.0,15594.0,27314.0,35182.0,22141.0,8.0,5.0,2.0,5.0,8.0,7.0,5.0
21189.0,21,189,Puebla                                            ,Tochtepec                                         ,1,4540812.0,4548244.0,4755557.0,4828460.0,4979991.0,5119204.0,4938249.0,4528.0,4635.0,4793.0,4905.0,5041.0,5237.0,5397.0
21189.0,21,189,Puebla                                            ,Tochtepec                                         ,DAC,88303.0,92505.0,78496.0,68410.0,84497.0,95842.0,109202.0,24.0,21.0,11.0,16.0,16.0,19.0,28.0
21190.0,21,190,Puebla                                            ,Totoltepec de Guerrero                            ,1,353125.0,367145.0,406264.0,390261.0,390365.0,384590.0,404232.0,493.0,509.0,515.0,539.0,548.0,575.0,590.0
21190.0,21,190,Puebla                                            ,Totoltepec de Guerrero                            ,DAC,2618.0,506.0,6902.0,2050.0,5916.0,5889.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0
21191.0,21,191,Puebla                                            ,Tulcingo                                          ,1,3238577.0,3309243.0,3350426.0,3335902.0,3452920.0,3550128.0,3625933.0,3762.0,3886.0,3986.0,4061.0,4160.0,4246.0,4256.0
21191.0,21,191,Puebla                                            ,Tulcingo                                          ,DAC,79410.0,69453.0,82428.0,71003.0,63777.0,116268.0,138694.0,20.0,13.0,18.0,17.0,16.0,21.0,30.0
21192.0,21,192,Puebla                                            ,Tuzamapan de Galeana                              ,1,843619.0,823216.0,783218.0,775892.0,793924.0,866364.0,869905.0,1210.0,1149.0,1048.0,1162.0,1176.0,1477.0,1493.0
21192.0,21,192,Puebla                                            ,Tuzamapan de Galeana                              ,DAC,21827.0,10790.0,33039.0,426.0,5940.0,5533.0,3375.0,6.0,2.0,8.0,2.0,1.0,1.0,1.0
21193.0,21,193,Puebla                                            ,Tzicatlacoyan                                     ,1,978102.0,979991.0,1139030.0,1193106.0,1109791.0,1010824.0,974550.0,1266.0,1301.0,1493.0,1528.0,1361.0,1407.0,1445.0
21193.0,21,193,Puebla                                            ,Tzicatlacoyan                                     ,DAC,3180.0,1577.0,257.0,13578.0,11392.0,8762.0,5785.0,0.0,1.0,0.0,3.0,3.0,2.0,2.0
21194.0,21,194,Puebla                                            ,Venustiano Carranza                               ,1B,8558984.0,8817150.0,8946882.0,9460018.0,9691071.0,10207785.0,9880831.0,7115.0,7463.0,7550.0,7948.0,8078.0,8220.0,8246.0
21194.0,21,194,Puebla                                            ,Venustiano Carranza                               ,DAC,425563.0,507873.0,423344.0,205992.0,195392.0,170321.0,144885.0,76.0,90.0,82.0,26.0,24.0,32.0,26.0
21195.0,21,195,Puebla                                            ,Vicente Guerrero                                  ,1,3514545.0,3583356.0,3521576.0,3394775.0,3504096.0,3372294.0,3074374.0,4553.0,4645.0,4652.0,4823.0,4943.0,5099.0,5262.0
21195.0,21,195,Puebla                                            ,Vicente Guerrero                                  ,DAC,8020.0,20601.0,16515.0,9722.0,9879.0,8191.0,8647.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0
21196.0,21,196,Puebla                                            ,Xayacatlan de Bravo                               ,1,507222.0,535042.0,534677.0,533913.0,532157.0,532924.0,564627.0,706.0,721.0,732.0,743.0,751.0,762.0,775.0
21196.0,21,196,Puebla                                            ,Xayacatlan de Bravo                               ,DAC,8751.0,3777.0,1181.0,3174.0,0.0,2170.0,2637.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0
21197.0,21,197,Puebla                                            ,Xicotepec                                         ,1,14204740.0,15446979.0,16006862.0,16545364.0,17246477.0,17541982.0,16786821.0,15357.0,15865.0,16429.0,17162.0,17875.0,18223.0,18211.0
21197.0,21,197,Puebla                                            ,Xicotepec                                         ,DAC,635113.0,649828.0,587369.0,610668.0,627327.0,700356.0,555393.0,144.0,159.0,140.0,180.0,147.0,181.0,141.0
21198.0,21,198,Puebla                                            ,Xicotlan                                          ,1,308488.0,307663.0,319355.0,304295.0,330345.0,324419.0,339476.0,320.0,328.0,335.0,340.0,354.0,362.0,362.0
21198.0,21,198,Puebla                                            ,Xicotlan                                          ,DAC,947.0,0.0,519.0,1827.0,0.0,2303.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21199.0,21,199,Puebla                                            ,Xiutetelco                                        ,1,6753421.0,6987737.0,7072541.0,7633376.0,7458635.0,7798850.0,7910248.0,7304.0,7530.0,7734.0,8054.0,8366.0,8810.0,9134.0
21199.0,21,199,Puebla                                            ,Xiutetelco                                        ,DAC,133576.0,106389.0,121711.0,122180.0,86823.0,147433.0,161568.0,35.0,25.0,35.0,31.0,23.0,51.0,45.0
21200.0,21,200,Puebla                                            ,Xochiapulco                                       ,1,583976.0,441942.0,498701.0,459799.0,405000.0,457879.0,400689.0,875.0,697.0,717.0,651.0,619.0,746.0,773.0
21200.0,21,200,Puebla                                            ,Xochiapulco                                       ,DAC,33548.0,11528.0,6192.0,6015.0,7028.0,4607.0,29919.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0
21201.0,21,201,Puebla                                            ,Xochiltepec                                       ,1,942538.0,950859.0,916028.0,923098.0,939819.0,911981.0,778520.0,842.0,855.0,875.0,912.0,929.0,961.0,960.0
21201.0,21,201,Puebla                                            ,Xochiltepec                                       ,DAC,31152.0,34856.0,32837.0,16622.0,9157.0,6679.0,10810.0,11.0,10.0,8.0,1.0,3.0,1.0,3.0
21202.0,21,202,Puebla                                            ,Xochitlan de Vicente Suarez                       ,1,1648454.0,1622868.0,1651827.0,853394.0,1129270.0,1172762.0,1051641.0,2415.0,2449.0,2474.0,1488.0,1872.0,2037.0,2098.0
21202.0,21,202,Puebla                                            ,Xochitlan de Vicente Suarez                       ,DAC,61234.0,24067.0,14546.0,12675.0,5609.0,5166.0,5746.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0
21203.0,21,203,Puebla                                            ,Xochitlan Todos Santos                            ,1,1334830.0,1377746.0,1363127.0,1315325.0,1334812.0,1399386.0,1432913.0,1799.0,1864.0,1905.0,1943.0,1987.0,2041.0,2127.0
21203.0,21,203,Puebla                                            ,Xochitlan Todos Santos                            ,DAC,1925.0,5569.0,3496.0,3456.0,8456.0,266.0,2741.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0
21204.0,21,204,Puebla                                            ,Yaonahuac                                         ,1,1281468.0,1310994.0,1371353.0,1383681.0,1483537.0,1517870.0,1355268.0,1501.0,1558.0,1611.0,1744.0,1843.0,1846.0,1896.0
21204.0,21,204,Puebla                                            ,Yaonahuac                                         ,DAC,16655.0,15038.0,18636.0,6634.0,13877.0,16984.0,11774.0,4.0,5.0,5.0,1.0,4.0,8.0,1.0
21205.0,21,205,Puebla                                            ,Yehualtepec                                       ,1,5040813.0,5192328.0,5181130.0,5291238.0,5477767.0,5634657.0,5651318.0,5446.0,5591.0,5767.0,5929.0,6093.0,6262.0,6412.0
21205.0,21,205,Puebla                                            ,Yehualtepec                                       ,DAC,41070.0,24972.0,30935.0,50822.0,48795.0,55027.0,59150.0,11.0,7.0,6.0,14.0,12.0,14.0,19.0
21206.0,21,206,Puebla                                            ,Zacapala                                          ,1,1035127.0,1043975.0,1085907.0,1080590.0,1137693.0,1096215.0,1141799.0,1270.0,1289.0,1337.0,1362.0,1378.0,1437.0,1498.0
21206.0,21,206,Puebla                                            ,Zacapala                                          ,DAC,15659.0,29778.0,24017.0,17200.0,14763.0,19181.0,12322.0,6.0,7.0,4.0,4.0,6.0,4.0,3.0
21207.0,21,207,Puebla                                            ,Zacapoaxtla                                       ,1,10559780.0,10945993.0,11888024.0,12913544.0,12729442.0,12829176.0,12336027.0,12456.0,13608.0,14103.0,15824.0,16007.0,16490.0,16954.0
21207.0,21,207,Puebla                                            ,Zacapoaxtla                                       ,DAC,389749.0,301566.0,237034.0,193210.0,191653.0,287330.0,271122.0,82.0,62.0,62.0,47.0,55.0,56.0,66.0
21208.0,21,208,Puebla                                            ,Zacatlan                                          ,1,15380913.0,15512443.0,15627976.0,16603199.0,16845247.0,17255456.0,16921834.0,18192.0,18322.0,19158.0,19823.0,20624.0,22002.0,22386.0
21208.0,21,208,Puebla                                            ,Zacatlan                                          ,DAC,317798.0,341347.0,413669.0,329152.0,373111.0,349473.0,402417.0,79.0,83.0,57.0,76.0,89.0,83.0,98.0
21209.0,21,209,Puebla                                            ,Zapotitlan                                        ,1,1854777.0,1870745.0,1872586.0,1894251.0,1911060.0,1905645.0,1892045.0,2411.0,2454.0,2542.0,2590.0,2651.0,2714.0,2768.0
21209.0,21,209,Puebla                                            ,Zapotitlan                                        ,DAC,20618.0,17521.0,9196.0,3521.0,31375.0,19340.0,8921.0,5.0,5.0,0.0,0.0,5.0,5.0,6.0
21210.0,21,210,Puebla                                            ,Zapotitlan de Mendez                              ,1,879025.0,1378842.0,1327520.0,931446.0,945092.0,949279.0,863622.0,1344.0,2365.0,1435.0,1491.0,1520.0,1564.0,1615.0
21210.0,21,210,Puebla                                            ,Zapotitlan de Mendez                              ,DAC,26350.0,51588.0,29254.0,11021.0,6669.0,6942.0,9435.0,6.0,8.0,4.0,3.0,2.0,3.0,2.0
21211.0,21,211,Puebla                                            ,Zaragoza                                          ,1,4330422.0,4022449.0,3958965.0,4029684.0,3965204.0,4151284.0,4099510.0,4843.0,4327.0,4452.0,4600.0,4663.0,4777.0,4893.0
21211.0,21,211,Puebla                                            ,Zaragoza                                          ,DAC,133755.0,110270.0,101902.0,85159.0,84085.0,93747.0,111336.0,30.0,26.0,32.0,22.0,23.0,26.0,34.0
21212.0,21,212,Puebla                                            ,Zautla                                            ,1,3561801.0,3484094.0,3426858.0,3557134.0,3526373.0,3415912.0,3162362.0,4682.0,4767.0,4713.0,5087.0,5102.0,5100.0,5241.0
21212.0,21,212,Puebla                                            ,Zautla                                            ,DAC,96286.0,60116.0,40417.0,29770.0,23516.0,32462.0,24790.0,10.0,4.0,5.0,9.0,2.0,9.0,7.0
21213.0,21,213,Puebla                                            ,Zihuateutla                                       ,1,812191.0,910300.0,927063.0,959399.0,994532.0,942296.0,843295.0,1215.0,1163.0,1215.0,1201.0,1219.0,1235.0,1207.0
21213.0,21,213,Puebla                                            ,Zihuateutla                                       ,DAC,20653.0,9986.0,21821.0,8533.0,11696.0,28708.0,12559.0,4.0,2.0,0.0,4.0,3.0,5.0,3.0
21214.0,21,214,Puebla                                            ,Zinacatepec                                       ,1,3929242.0,4084351.0,4146222.0,4216781.0,4244404.0,4305571.0,4140817.0,4173.0,4341.0,4449.0,4512.0,4618.0,4764.0,4884.0
21214.0,21,214,Puebla                                            ,Zinacatepec                                       ,DAC,69832.0,51146.0,53749.0,54141.0,37462.0,46032.0,50516.0,18.0,18.0,13.0,13.0,12.0,14.0,14.0
21215.0,21,215,Puebla                                            ,Zongozotla                                        ,1,603346.0,641957.0,677951.0,673715.0,626521.0,649584.0,532701.0,1007.0,1050.0,1054.0,1067.0,1086.0,1109.0,1114.0
21215.0,21,215,Puebla                                            ,Zongozotla                                        ,DAC,20732.0,5626.0,18560.0,4960.0,1745.0,3302.0,1281.0,4.0,1.0,2.0,1.0,0.0,2.0,1.0
21216.0,21,216,Puebla                                            ,Zoquiapan                                         ,1,287141.0,215327.0,281556.0,291466.0,339802.0,316091.0,271116.0,432.0,417.0,418.0,538.0,557.0,561.0,563.0
21216.0,21,216,Puebla                                            ,Zoquiapan                                         ,DAC,8843.0,0.0,10606.0,115.0,8521.0,1754.0,3436.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0
21217.0,21,217,Puebla                                            ,Zoquitlan                                         ,1,2824286.0,2803861.0,2905555.0,2920145.0,2960453.0,2875490.0,2442429.0,4377.0,4481.0,4604.0,4676.0,4720.0,4947.0,5068.0
21217.0,21,217,Puebla                                            ,Zoquitlan                                         ,DAC,17050.0,10089.0,5497.0,1623.0,7699.0,14671.0,9997.0,4.0,5.0,0.0,1.0,1.0,1.0,2.0
22001.0,22,1,Queretaro                                         ,Amealco de Bonfil                                 ,1,11319526.0,11643054.0,11893596.0,11669717.0,12133856.0,12538670.0,12767844.0,14199.0,15169.0,15676.0,16072.0,16768.0,17409.0,17983.0
22001.0,22,1,Queretaro                                         ,Amealco de Bonfil                                 ,DAC,144867.0,222437.0,143704.0,139420.0,165584.0,145173.0,196316.0,29.0,27.0,42.0,34.0,38.0,31.0,46.0
22002.0,22,2,Queretaro                                         ,Pinal de Amoles                                   ,1A,4439690.0,4404337.0,4724173.0,4775651.0,4922168.0,4677142.0,4904320.0,5306.0,5461.0,5799.0,5980.0,6194.0,6447.0,6554.0
22002.0,22,2,Queretaro                                         ,Pinal de Amoles                                   ,DAC,71323.0,74966.0,58706.0,73313.0,82224.0,132553.0,170999.0,18.0,21.0,15.0,24.0,20.0,19.0,14.0
